connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 31.7086, 0, 4.96417, 0, 9.69588e-05, 0, 0, 0.00620997
0, 31.8117, 0, 4.86063, 0, 0.00016551, 0, 0, 0.00562012
0, 31.2194, 0, 5.45258, 0, 0.000149982, 0, 0, 0.00578582
0, 31.7572, 0, 4.91509, 0, 0.000182461, 0, 0, 0.00558283
0, 31.4872, 0, 5.18578, 0, 0.000168808, 0, 0, 0.00515437
0, 31.564, 0, 5.10881, 0, 0.000158248, 0, 0, 0.00520532
0, 29.6482, 0, 7.02313, 0, 0.000252902, 0, 0, 0.00634859
0, 30.2175, 0, 6.45378, 0, 0.000283069, 0, 0, 0.0060666
0, 30.1436, 0, 6.52765, 0, 0.000301705, 0, 0, 0.00646662
0, 31.158, 0, 5.51463, 0, 0.000266244, 0, 0, 0.00554064
0, 30.1074, 0, 6.56367, 0, 0.000368859, 0, 0, 0.00674584
0, 29.6743, 0, 6.99571, 0, 0.000431159, 0, 0, 0.00699935
0, 29.8869, 0, 6.78461, 0, 0.000372979, 0, 0, 0.00592316
0, 31.1751, 0, 5.49826, 0, 0.000287203, 0, 0, 0.00455633
0, 31.5982, 0, 5.07393, 0, 0.000276316, 0, 0, 0.00586641
0, 31.6183, 0, 5.05334, 0, 0.000415195, 0, 0, 0.00567005
0, 30.1737, 0, 6.4965, 0, 0.000490151, 0, 0, 0.00688302
0, 31.7433, 0, 4.92784, 0, 0.000444085, 0, 0, 0.00629488
0, 31.6747, 0, 4.99762, 0, 0.000369272, 0, 0, 0.00543994
0, 30.2096, 0, 6.46102, 0, 0.000513716, 0, 0, 0.00669647
0, 29.686, 0, 6.98475, 0, 0.000537479, 0, 0, 0.00652474
0, 30.1692, 0, 6.5009, 0, 0.000568221, 0, 0, 0.00674899
0, 31.6404, 0, 5.03224, 0, 0.000417278, 0, 0, 0.00516318
0, 31.702, 0, 4.97087, 0, 0.000376552, 0, 0, 0.00510341
0, 31.4723, 0, 5.19938, 0, 0.000553975, 0, 0, 0.00572072
0, 30.2379, 0, 6.43329, 0, 0.00061944, 0, 0, 0.00579106
0, 31.9671, 0, 4.70379, 0, 0.000664168, 0, 0, 0.00651151
0, 29.5985, 0, 7.07198, 0, 0.000632211, 0, 0, 0.0064276
0, 30.1643, 0, 6.50722, 0, 0.00064574, 0, 0, 0.00585942
0, 30.1781, 0, 6.49272, 0, 0.000727746, 0, 0, 0.00641927
0, 31.5265, 0, 5.14693, 0, 0.000528696, 0, 0, 0.00527949
0, 30.1138, 0, 6.55653, 0, 0.000708408, 0, 0, 0.0064589
0, 31.6434, 0, 5.02974, 0, 0.0005192, 0, 0, 0.00484729
0, 31.7287, 0, 4.94211, 0, 0.00085174, 0, 0, 0.0064332
0, 31.8446, 0, 4.82772, 0, 0.000680766, 0, 0, 0.00559273
0, 31.9444, 0, 4.72855, 0, 0.00062337, 0, 0, 0.00525908
