connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 107.771, 0, 19.2088, 0, 5.99416e-05, 0, 0, 0.0027798
0, 109.994, 0, 16.9868, 0, 5.39105e-05, 0, 0, 0.00229031
0, 110.801, 0, 16.1795, 0, 6.37851e-05, 0, 0, 0.00216106
0, 111.552, 0, 15.4283, 0, 8.48325e-05, 0, 0, 0.00240252
