connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 31.5457, 0, 4.92741, 0, 0.000113697, 0, 0, 0.00556608
0, 31.1869, 0, 5.28779, 0, 7.65589e-05, 0, 0, 0.00400742
0, 31.5155, 0, 4.9589, 0, 9.21718e-05, 0, 0, 0.00413552
0, 31.2425, 0, 5.23156, 0, 0.000120414, 0, 0, 0.00402648
0, 31.7777, 0, 4.6961, 0, 9.91023e-05, 0, 0, 0.00407515
0, 29.6533, 0, 6.81963, 0, 0.000158793, 0, 0, 0.00524778
0, 30.0092, 0, 6.46281, 0, 0.000178653, 0, 0, 0.00548496
0, 31.2299, 0, 5.2437, 0, 0.000151221, 0, 0, 0.00454838
0, 29.8111, 0, 6.66203, 0, 0.000218439, 0, 0, 0.00457672
0, 29.804, 0, 6.66863, 0, 0.0002338, 0, 0, 0.00529394
0, 31.3061, 0, 5.16779, 0, 0.000165945, 0, 0, 0.00396627
0, 31.883, 0, 4.59091, 0, 0.000181936, 0, 0, 0.00447434
0, 29.74, 0, 6.73281, 0, 0.000300842, 0, 0, 0.00503386
0, 31.5546, 0, 4.91883, 0, 0.000244415, 0, 0, 0.00459352
0, 31.6683, 0, 4.80591, 0, 0.000201907, 0, 0, 0.00393328
0, 29.9998, 0, 6.47306, 0, 0.000303427, 0, 0, 0.00468943
0, 29.8872, 0, 6.58539, 0, 0.00034678, 0, 0, 0.0048202
0, 31.7209, 0, 4.75242, 0, 0.000255882, 0, 0, 0.00466548
0, 31.5089, 0, 4.96444, 0, 0.00026573, 0, 0, 0.0049332
0, 29.6629, 0, 6.81004, 0, 0.000420534, 0, 0, 0.00479683
0, 31.468, 0, 5.00602, 0, 0.000263309, 0, 0, 0.00398801
0, 29.4655, 0, 7.00776, 0, 0.000348971, 0, 0, 0.00465868
0, 29.9454, 0, 6.52667, 0, 0.000461652, 0, 0, 0.00518166
0, 31.8997, 0, 4.57362, 0, 0.000381941, 0, 0, 0.00450096
0, 29.7003, 0, 6.77186, 0, 0.00053377, 0, 0, 0.00541896
0, 31.6719, 0, 4.80211, 0, 0.000327952, 0, 0, 0.0042488
0, 31.7755, 0, 4.69781, 0, 0.000377721, 0, 0, 0.00463028
0, 31.661, 0, 4.81199, 0, 0.000405444, 0, 0, 0.00528892
