connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 31.5715, 0, 7.18474, 0, 8.83476e-05, 0, 0, 0.00553238
0, 31.6168, 0, 7.13911, 0, 9.84024e-05, 0, 0, 0.0052369
0, 33.4451, 0, 5.30997, 0, 0.000126137, 0, 0, 0.00628005
0, 30.313, 0, 8.44165, 0, 0.000170938, 0, 0, 0.00558828
0, 31.3508, 0, 7.40547, 0, 0.000125173, 0, 0, 0.00425881
0, 31.6188, 0, 7.13705, 0, 0.000127601, 0, 0, 0.00477389
0, 29.8, 0, 8.95492, 0, 0.000162562, 0, 0, 0.00516706
0, 30.1653, 0, 8.5903, 0, 0.000190318, 0, 0, 0.00504105
0, 31.4474, 0, 7.30731, 0, 0.000198247, 0, 0, 0.00610756
0, 30.2648, 0, 8.48955, 0, 0.000227924, 0, 0, 0.00602223
0, 29.8368, 0, 8.9183, 0, 0.000261014, 0, 0, 0.00516917
0, 30.1789, 0, 8.57526, 0, 0.000288294, 0, 0, 0.00603319
0, 31.9607, 0, 6.79546, 0, 0.00023214, 0, 0, 0.00437195
0, 31.7808, 0, 6.97559, 0, 0.000263058, 0, 0, 0.00454085
0, 30.1136, 0, 8.64111, 0, 0.000384185, 0, 0, 0.00553123
0, 31.9156, 0, 6.83965, 0, 0.00030022, 0, 0, 0.0054126
0, 31.2845, 0, 7.47105, 0, 0.000324469, 0, 0, 0.00551959
0, 33.663, 0, 5.09232, 0, 0.000455485, 0, 0, 0.0061021
0, 29.6274, 0, 9.12732, 0, 0.000344175, 0, 0, 0.00535495
0, 30.2841, 0, 8.47047, 0, 0.000426966, 0, 0, 0.00535791
0, 31.8447, 0, 6.91122, 0, 0.000409297, 0, 0, 0.00488772
0, 31.9008, 0, 6.85493, 0, 0.00031953, 0, 0, 0.00471622
0, 29.9965, 0, 8.75772, 0, 0.000531661, 0, 0, 0.00556535
0, 31.7267, 0, 7.02921, 0, 0.000332203, 0, 0, 0.00464089
0, 29.8528, 0, 8.90218, 0, 0.000454568, 0, 0, 0.00534308
0, 30.1908, 0, 8.56408, 0, 0.000547439, 0, 0, 0.0051428
0, 30.1072, 0, 8.64753, 0, 0.000632934, 0, 0, 0.00551778
0, 31.9351, 0, 6.82095, 0, 0.00040259, 0, 0, 0.00439703
0, 29.9983, 0, 8.75582, 0, 0.000565443, 0, 0, 0.00566505
0, 31.6471, 0, 7.10797, 0, 0.000465577, 0, 0, 0.00492435
0, 31.9343, 0, 6.81971, 0, 0.000635189, 0, 0, 0.00579773
0, 31.9732, 0, 6.7824, 0, 0.000515629, 0, 0, 0.00478535
