connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 3.37191, 0, 2.23064, 0, 1.07288e-05, 0, 0, 0.00041461
0, 4.23552, 0, 1.36504, 0, 2.93255e-05, 0, 0, 0.000617504
0, 3.1434, 0, 2.45946, 0, 2.09808e-05, 0, 0, 0.000511885
0, 4.80589, 0, 0.794868, 0, 3.31402e-05, 0, 0, 0.000598431
0, 3.67144, 0, 1.93146, 0, 2.64645e-05, 0, 0, 0.000426769
0, 4.36673, 0, 1.23327, 0, 4.57764e-05, 0, 0, 0.000653028
0, 4.81297, 0, 0.789067, 0, 3.50475e-05, 0, 0, 0.000482321
0, 4.75031, 0, 0.851853, 0, 3.31402e-05, 0, 0, 0.000464201
0, 3.71347, 0, 1.88908, 0, 3.38554e-05, 0, 0, 0.000460863
0, 4.31969, 0, 1.28064, 0, 5.00679e-05, 0, 0, 0.000606537
0, 3.7406, 0, 1.86219, 0, 4.48227e-05, 0, 0, 0.000480175
0, 4.69544, 0, 0.904868, 0, 5.50747e-05, 0, 0, 0.000595808
0, 4.67067, 0, 0.931248, 0, 4.05312e-05, 0, 0, 0.000528336
0, 4.63067, 0, 0.971217, 0, 4.45843e-05, 0, 0, 0.000474215
0, 4.63911, 0, 0.963052, 0, 4.8399e-05, 0, 0, 0.000484228
0, 4.704, 0, 0.898216, 0, 4.52995e-05, 0, 0, 0.000517845
0, 4.30984, 0, 1.29219, 0, 5.76973e-05, 0, 0, 0.000506878
0, 4.33639, 0, 1.26537, 0, 6.50883e-05, 0, 0, 0.00042963
0, 3.45966, 0, 2.14295, 0, 5.96046e-05, 0, 0, 0.000410557
0, 4.24029, 0, 1.35996, 0, 7.77245e-05, 0, 0, 0.000570059
0, 1.74353, 0, 3.85941, 0, 2.69413e-05, 0, 0, 0.000306845
0, 2.0444, 0, 3.55851, 0, 3.74317e-05, 0, 0, 0.000421286
0, 1.13224, 0, 4.47057, 0, 4.00543e-05, 0, 0, 0.000470638
0, 2.01226, 0, 3.59053, 0, 3.60012e-05, 0, 0, 0.000270605
