connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 1.48228, 0, 2.77615, 0, 9.77516e-06, 0, 0, 0.000418901
0, 1.48377, 0, 2.77465, 0, 1.54972e-05, 0, 0, 0.000399113
0, 1.48966, 0, 2.76865, 0, 2.12193e-05, 0, 0, 0.000452042
0, 1.59481, 0, 2.66482, 0, 1.97887e-05, 0, 0, 0.000499964
0, 1.53436, 0, 2.72498, 0, 2.59876e-05, 0, 0, 0.00043416
0, 1.53307, 0, 2.72549, 0, 2.45571e-05, 0, 0, 0.000414133
0, 1.59841, 0, 2.66126, 0, 2.31266e-05, 0, 0, 0.000435591
0, 1.53377, 0, 2.72485, 0, 2.43187e-05, 0, 0, 0.00039649
0, 1.54734, 0, 2.71123, 0, 2.81334e-05, 0, 0, 0.000409842
0, 3.36547, 0, 0.888687, 0, 3.21865e-05, 0, 0, 0.000509977
0, 2.74234, 0, 1.5112, 0, 3.88622e-05, 0, 0, 0.000556707
0, 2.75476, 0, 1.49858, 0, 3.71933e-05, 0, 0, 0.000570536
0, 3.53028, 0, 0.727336, 0, 3.83854e-05, 0, 0, 0.000424623
0, 3.59978, 0, 0.65832, 0, 4.33922e-05, 0, 0, 0.00052309
0, 3.43086, 0, 0.823153, 0, 4.02927e-05, 0, 0, 0.000475407
0, 2.86477, 0, 1.39259, 0, 4.17233e-05, 0, 0, 0.000491142
0, 2.86807, 0, 1.38919, 0, 4.48227e-05, 0, 0, 0.000503302
0, 2.88058, 0, 1.37671, 0, 4.52995e-05, 0, 0, 0.000480652
0, 2.85553, 0, 1.40015, 0, 4.1008e-05, 0, 0, 0.000529528
0, 2.85982, 0, 1.39571, 0, 4.29153e-05, 0, 0, 0.000523567
0, 1.73274, 0, 2.52619, 0, 2.0504e-05, 0, 0, 0.000305414
0, 1.44983, 0, 2.80926, 0, 2.55108e-05, 0, 0, 0.000294447
0, 1.45159, 0, 2.80725, 0, 2.69413e-05, 0, 0, 0.000407934
0, 1.45618, 0, 2.80268, 0, 3.02792e-05, 0, 0, 0.000298738
0, 1.46588, 0, 2.79345, 0, 3.17097e-05, 0, 0, 0.000289202
0, 1.46545, 0, 2.79374, 0, 3.0756e-05, 0, 0, 0.000424385
0, 1.45985, 0, 2.79948, 0, 2.7895e-05, 0, 0, 0.000259638
0, 0.000203848, 0, 4.25877, 0, 3.33786e-06, 0, 0, 0.000391245
