connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 11.2572, 0, 0.600586, 0, 6.67572e-06, 0, 0, 0.000377178
0, 11.2635, 0, 0.594089, 0, 1.57356e-05, 0, 0, 0.000543594
0, 11.263, 0, 0.594649, 0, 1.62125e-05, 0, 0, 0.000440121
0, 11.2423, 0, 0.615506, 0, 1.35899e-05, 0, 0, 0.00041008
0, 11.2755, 0, 0.582189, 0, 2.09808e-05, 0, 0, 0.00042963
0, 11.2744, 0, 0.583631, 0, 2.12193e-05, 0, 0, 0.000460863
0, 11.2146, 0, 0.642476, 0, 2.43187e-05, 0, 0, 0.000532627
0, 11.2385, 0, 0.618525, 0, 2.45571e-05, 0, 0, 0.000508547
0, 11.2758, 0, 0.582086, 0, 3.43323e-05, 0, 0, 0.000427723
0, 11.2554, 0, 0.601619, 0, 3.00407e-05, 0, 0, 0.000458717
0, 11.3353, 0, 0.521721, 0, 3.17097e-05, 0, 0, 0.000531435
0, 11.2561, 0, 0.601613, 0, 3.29018e-05, 0, 0, 0.000460148
0, 11.2318, 0, 0.625124, 0, 3.43323e-05, 0, 0, 0.000571489
0, 11.253, 0, 0.60416, 0, 3.38554e-05, 0, 0, 0.0004673
0, 11.267, 0, 0.590685, 0, 3.3617e-05, 0, 0, 0.000500679
0, 11.2468, 0, 0.610162, 0, 3.79086e-05, 0, 0, 0.000542164
0, 11.2721, 0, 0.585054, 0, 3.48091e-05, 0, 0, 0.000509262
0, 11.2472, 0, 0.610643, 0, 4.57764e-05, 0, 0, 0.000404119
0, 11.2495, 0, 0.608116, 0, 4.05312e-05, 0, 0, 0.000511169
0, 11.2393, 0, 0.61833, 0, 4.45843e-05, 0, 0, 0.000490427
0, 4.88114, 0, 6.97693, 0, 1.62125e-05, 0, 0, 0.000282526
0, 4.68877, 0, 7.16864, 0, 1.54972e-05, 0, 0, 0.000251532
0, 4.84585, 0, 7.01155, 0, 1.85966e-05, 0, 0, 0.000453949
0, 4.71011, 0, 7.14758, 0, 1.85966e-05, 0, 0, 0.000264645
0, 4.87779, 0, 6.97977, 0, 2.07424e-05, 0, 0, 0.000411272
0, 4.88665, 0, 6.97037, 0, 1.52588e-05, 0, 0, 0.000384569
0, 4.84307, 0, 7.01367, 0, 2.0504e-05, 0, 0, 0.000445366
0, 0.000151873, 0, 11.8579, 0, 2.14577e-06, 0, 0, 0.000263214
