connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 9.65005, 0, 0.561142, 0, 1.7643e-05, 0, 0, 0.000716448
0, 9.73927, 0, 0.471009, 0, 1.52588e-05, 0, 0, 0.000568867
0, 9.70245, 0, 0.507782, 0, 1.78814e-05, 0, 0, 0.000651836
0, 9.73336, 0, 0.477643, 0, 2.36034e-05, 0, 0, 0.000573397
0, 9.65615, 0, 0.555224, 0, 1.95503e-05, 0, 0, 0.000530958
0, 9.64997, 0, 0.561071, 0, 2.3365e-05, 0, 0, 0.000551224
0, 9.64167, 0, 0.569954, 0, 1.71661e-05, 0, 0, 0.000469923
0, 9.67856, 0, 0.532695, 0, 2.21729e-05, 0, 0, 0.00054884
0, 9.6577, 0, 0.553271, 0, 2.69413e-05, 0, 0, 0.000584364
0, 9.71448, 0, 0.496572, 0, 2.74181e-05, 0, 0, 0.000546217
0, 9.67936, 0, 0.53166, 0, 3.29018e-05, 0, 0, 0.000670433
0, 9.67377, 0, 0.537487, 0, 3.02792e-05, 0, 0, 0.000575304
0, 9.67035, 0, 0.540548, 0, 2.95639e-05, 0, 0, 0.000539303
0, 9.72852, 0, 0.482744, 0, 3.17097e-05, 0, 0, 0.000550747
0, 9.66807, 0, 0.543433, 0, 3.26633e-05, 0, 0, 0.000473738
0, 9.72849, 0, 0.482928, 0, 3.3617e-05, 0, 0, 0.000485897
0, 9.65981, 0, 0.551357, 0, 3.57628e-05, 0, 0, 0.000540495
0, 9.70099, 0, 0.51001, 0, 3.71933e-05, 0, 0, 0.000599861
0, 9.61871, 0, 0.592575, 0, 4.19617e-05, 0, 0, 0.000598669
0, 9.70457, 0, 0.506681, 0, 4.00543e-05, 0, 0, 0.000645161
0, 6.17951, 0, 4.03105, 0, 3.93391e-05, 0, 0, 0.000673532
0, 6.5775, 0, 3.63361, 0, 3.88622e-05, 0, 0, 0.000529051
0, 6.17878, 0, 4.03225, 0, 3.95775e-05, 0, 0, 0.000517845
0, 6.57851, 0, 3.6327, 0, 3.88622e-05, 0, 0, 0.000430822
0, 6.53639, 0, 3.67457, 0, 4.24385e-05, 0, 0, 0.000445366
0, 6.57014, 0, 3.64105, 0, 4.00543e-05, 0, 0, 0.000416756
0, 6.48668, 0, 3.72453, 0, 3.8147e-05, 0, 0, 0.000383139
0, 6.56779, 0, 3.64334, 0, 3.24249e-05, 0, 0, 0.000518322
0, 6.51982, 0, 3.6915, 0, 4.02927e-05, 0, 0, 0.000448942
0, 6.60094, 0, 3.61005, 0, 4.57764e-05, 0, 0, 0.000470877
0, 6.51581, 0, 3.69548, 0, 5.24521e-05, 0, 0, 0.000437975
0, 6.59352, 0, 3.61755, 0, 5.34058e-05, 0, 0, 0.000577688
0, 6.26837, 0, 3.94264, 0, 4.8399e-05, 0, 0, 0.000453234
0, 6.58052, 0, 3.63095, 0, 4.02927e-05, 0, 0, 0.000437021
0, 6.527, 0, 3.68408, 0, 5.22137e-05, 0, 0, 0.000452757
0, 6.61389, 0, 3.59756, 0, 4.1008e-05, 0, 0, 0.000401497
