connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 1.22533, 0, 2.17987, 0, 1.09673e-05, 0, 0, 0.000516415
0, 1.22904, 0, 2.17627, 0, 1.54972e-05, 0, 0, 0.000481844
0, 1.22085, 0, 2.18452, 0, 1.95503e-05, 0, 0, 0.000475407
0, 1.23603, 0, 2.1695, 0, 2.0504e-05, 0, 0, 0.000438929
0, 1.32097, 0, 2.08504, 0, 2.16961e-05, 0, 0, 0.000498533
0, 1.31701, 0, 2.08906, 0, 1.93119e-05, 0, 0, 0.000442505
0, 1.23249, 0, 2.17272, 0, 2.43187e-05, 0, 0, 0.000463009
0, 1.23365, 0, 2.17146, 0, 2.71797e-05, 0, 0, 0.000488758
0, 1.31724, 0, 2.089, 0, 2.47955e-05, 0, 0, 0.000486135
0, 1.327, 0, 2.07926, 0, 1.93119e-05, 0, 0, 0.000432014
0, 1.24474, 0, 2.1607, 0, 3.21865e-05, 0, 0, 0.000542641
0, 1.24003, 0, 2.16537, 0, 3.3617e-05, 0, 0, 0.000487328
0, 2.48814, 0, 0.914084, 0, 3.86238e-05, 0, 0, 0.000579596
0, 2.49191, 0, 0.910259, 0, 4.3869e-05, 0, 0, 0.000653028
0, 1.8102, 0, 1.5913, 0, 4.43459e-05, 0, 0, 0.000623941
0, 1.82205, 0, 1.57911, 0, 4.45843e-05, 0, 0, 0.000575781
0, 2.57061, 0, 0.834212, 0, 4.31538e-05, 0, 0, 0.000516891
0, 2.48023, 0, 0.921343, 0, 4.22001e-05, 0, 0, 0.000620365
0, 2.58022, 0, 0.82502, 0, 4.74453e-05, 0, 0, 0.000551939
0, 2.49488, 0, 0.906955, 0, 4.60148e-05, 0, 0, 0.000602722
0, 2.23251, 0, 1.17313, 0, 2.88486e-05, 0, 0, 0.000437498
0, 2.23495, 0, 1.17133, 0, 3.48091e-05, 0, 0, 0.000409126
0, 2.23541, 0, 1.16991, 0, 3.62396e-05, 0, 0, 0.000418901
0, 2.237, 0, 1.16801, 0, 4.45843e-05, 0, 0, 0.000413418
0, 2.20461, 0, 1.20118, 0, 4.69685e-05, 0, 0, 0.000489235
0, 2.21009, 0, 1.19515, 0, 3.93391e-05, 0, 0, 0.000484467
0, 2.19609, 0, 1.2089, 0, 4.1008e-05, 0, 0, 0.000464439
0, 2.20381, 0, 1.20098, 0, 4.24385e-05, 0, 0, 0.000454426
0, 1.57888, 0, 1.82516, 0, 5.45979e-05, 0, 0, 0.000590563
0, 2.14755, 0, 1.25817, 0, 4.69685e-05, 0, 0, 0.00053668
0, 1.58599, 0, 1.8181, 0, 4.8399e-05, 0, 0, 0.000571728
0, 2.14723, 0, 1.25846, 0, 5.24521e-05, 0, 0, 0.000541449
0, 2.13219, 0, 1.27367, 0, 4.76837e-05, 0, 0, 0.000488758
0, 1.60088, 0, 1.80313, 0, 6.79493e-05, 0, 0, 0.000560522
0, 2.14698, 0, 1.25908, 0, 5.31673e-05, 0, 0, 0.000415802
0, 1.6218, 0, 1.78199, 0, 6.36578e-05, 0, 0, 0.000571489
