connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 1.14491, 0, 1.94846, 0, 1.14441e-05, 0, 0, 0.000463724
0, 1.47241, 0, 1.62156, 0, 1.26362e-05, 0, 0, 0.000412703
0, 1.48249, 0, 1.61031, 0, 1.71661e-05, 0, 0, 0.000451088
0, 2.25837, 0, 0.831365, 0, 2.09808e-05, 0, 0, 0.000554085
0, 1.15298, 0, 1.94033, 0, 2.31266e-05, 0, 0, 0.000469446
0, 1.47469, 0, 1.61933, 0, 2.00272e-05, 0, 0, 0.000529051
0, 1.47462, 0, 1.61906, 0, 2.21729e-05, 0, 0, 0.000460148
0, 2.26688, 0, 0.822856, 0, 2.55108e-05, 0, 0, 0.000540495
0, 1.45001, 0, 1.64379, 0, 2.19345e-05, 0, 0, 0.000415325
0, 1.15915, 0, 1.93418, 0, 2.90871e-05, 0, 0, 0.000471115
0, 1.50021, 0, 1.59289, 0, 2.81334e-05, 0, 0, 0.000490665
0, 2.25686, 0, 0.833164, 0, 3.09944e-05, 0, 0, 0.000533819
0, 1.46175, 0, 1.6323, 0, 2.69413e-05, 0, 0, 0.000394106
0, 1.16508, 0, 1.92831, 0, 3.45707e-05, 0, 0, 0.000436068
0, 1.47744, 0, 1.61515, 0, 3.09944e-05, 0, 0, 0.000460863
0, 2.27443, 0, 0.815318, 0, 3.52859e-05, 0, 0, 0.000570297
0, 2.17863, 0, 0.911083, 0, 3.8147e-05, 0, 0, 0.000555038
0, 2.18536, 0, 0.904527, 0, 3.83854e-05, 0, 0, 0.000593424
0, 2.18526, 0, 0.904821, 0, 4.14848e-05, 0, 0, 0.00051856
0, 2.19225, 0, 0.897944, 0, 4.29153e-05, 0, 0, 0.00056529
0, 1.91446, 0, 1.1776, 0, 3.05176e-05, 0, 0, 0.000561953
0, 1.90733, 0, 1.18544, 0, 2.52724e-05, 0, 0, 0.000375509
0, 1.9047, 0, 1.18769, 0, 2.76566e-05, 0, 0, 0.000483751
0, 1.90135, 0, 1.19171, 0, 3.31402e-05, 0, 0, 0.000376463
0, 1.71878, 0, 1.37417, 0, 2.47955e-05, 0, 0, 0.000504732
0, 1.51928, 0, 1.57406, 0, 3.19481e-05, 0, 0, 0.000349045
0, 1.71795, 0, 1.37505, 0, 2.88486e-05, 0, 0, 0.000329256
0, 1.51488, 0, 1.57841, 0, 3.31402e-05, 0, 0, 0.000450134
0, 1.72363, 0, 1.3703, 0, 2.88486e-05, 0, 0, 0.000335217
0, 1.52106, 0, 1.57221, 0, 3.57628e-05, 0, 0, 0.000324488
0, 1.73476, 0, 1.35899, 0, 3.60012e-05, 0, 0, 0.000479937
0, 1.52274, 0, 1.57053, 0, 3.40939e-05, 0, 0, 0.000449181
