connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 1.84025, 0, 2.86334, 0, 7.15256e-06, 0, 0, 0.000385284
0, 1.85125, 0, 2.8524, 0, 9.53674e-06, 0, 0, 0.000340223
0, 1.63161, 0, 3.07161, 0, 1.64509e-05, 0, 0, 0.000403166
0, 1.64043, 0, 3.06282, 0, 2.02656e-05, 0, 0, 0.0004251
0, 1.84551, 0, 2.85795, 0, 2.0504e-05, 0, 0, 0.000514984
0, 1.84417, 0, 2.85949, 0, 1.64509e-05, 0, 0, 0.00040555
0, 1.62095, 0, 3.08226, 0, 2.45571e-05, 0, 0, 0.000445366
0, 1.63228, 0, 3.071, 0, 2.81334e-05, 0, 0, 0.000439882
0, 3.96564, 0, 0.734897, 0, 3.60012e-05, 0, 0, 0.000388622
0, 3.96645, 0, 0.73412, 0, 2.76566e-05, 0, 0, 0.000384808
0, 3.19033, 0, 1.50922, 0, 3.29018e-05, 0, 0, 0.000580311
0, 3.16807, 0, 1.53181, 0, 3.48091e-05, 0, 0, 0.000564575
0, 3.96619, 0, 0.734702, 0, 3.3617e-05, 0, 0, 0.0003829
0, 3.94033, 0, 0.760329, 0, 3.0756e-05, 0, 0, 0.000382423
0, 3.20169, 0, 1.4969, 0, 3.67165e-05, 0, 0, 0.000481844
0, 3.19163, 0, 1.50769, 0, 3.67165e-05, 0, 0, 0.000526905
0, 3.14114, 0, 1.55896, 0, 4.22001e-05, 0, 0, 0.000419855
0, 3.158, 0, 1.54203, 0, 4.00543e-05, 0, 0, 0.000497341
0, 2.65409, 0, 2.04804, 0, 4.41074e-05, 0, 0, 0.000385761
0, 2.67755, 0, 2.0245, 0, 4.86374e-05, 0, 0, 0.000457287
0, 1.70712, 0, 2.99649, 0, 1.23978e-05, 0, 0, 0.000252247
0, 1.6932, 0, 3.01007, 0, 1.12057e-05, 0, 0, 0.000411749
0, 1.25728, 0, 3.44689, 0, 1.45435e-05, 0, 0, 0.00028491
0, 1.26409, 0, 3.44005, 0, 1.95503e-05, 0, 0, 0.000317335
