connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 4.58575, 0, 2.24266, 0, 1.35899e-05, 0, 0, 0.000411987
0, 5.022, 0, 1.80541, 0, 3.12328e-05, 0, 0, 0.000607252
0, 4.77283, 0, 2.05617, 0, 2.19345e-05, 0, 0, 0.000380278
0, 5.66965, 0, 1.15816, 0, 2.83718e-05, 0, 0, 0.000473261
0, 4.457, 0, 2.37157, 0, 2.64645e-05, 0, 0, 0.000382662
0, 5.28124, 0, 1.54456, 0, 3.55244e-05, 0, 0, 0.00058794
0, 5.8135, 0, 1.01381, 0, 3.95775e-05, 0, 0, 0.000574112
0, 5.71192, 0, 1.11566, 0, 3.88622e-05, 0, 0, 0.000462532
0, 4.52369, 0, 2.30525, 0, 3.83854e-05, 0, 0, 0.00037241
0, 5.71802, 0, 1.10833, 0, 4.62532e-05, 0, 0, 0.000515938
0, 5.67091, 0, 1.15711, 0, 4.07696e-05, 0, 0, 0.000531197
0, 5.70354, 0, 1.12392, 0, 4.52995e-05, 0, 0, 0.000623941
0, 5.27216, 0, 1.55539, 0, 4.22001e-05, 0, 0, 0.000518799
0, 5.29755, 0, 1.53025, 0, 5.22137e-05, 0, 0, 0.000418901
0, 4.26143, 0, 2.56721, 0, 5.84126e-05, 0, 0, 0.00036788
0, 5.17305, 0, 1.65302, 0, 8.63075e-05, 0, 0, 0.000524521
0, 5.45614, 0, 1.37089, 0, 6.03199e-05, 0, 0, 0.00054121
0, 5.78654, 0, 1.03888, 0, 6.36578e-05, 0, 0, 0.000490427
0, 4.17171, 0, 2.65675, 0, 5.126e-05, 0, 0, 0.000616312
0, 5.91539, 0, 0.910806, 0, 7.1764e-05, 0, 0, 0.000637054
