connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 3.5156, 0, 0.527975, 0, 1.04904e-05, 0, 0, 0.000661135
0, 3.53998, 0, 0.503455, 0, 2.07424e-05, 0, 0, 0.000664473
0, 3.5189, 0, 0.524398, 0, 2.09808e-05, 0, 0, 0.000597239
0, 3.54318, 0, 0.500273, 0, 2.28882e-05, 0, 0, 0.000592709
0, 3.55282, 0, 0.490567, 0, 2.7895e-05, 0, 0, 0.000753164
0, 3.5097, 0, 0.533652, 0, 2.93255e-05, 0, 0, 0.000653982
0, 3.337, 0, 0.706301, 0, 3.24249e-05, 0, 0, 0.000711679
0, 3.35866, 0, 0.684658, 0, 3.29018e-05, 0, 0, 0.000692606
0, 3.36381, 0, 0.679503, 0, 3.38554e-05, 0, 0, 0.000662565
0, 3.51074, 0, 0.532732, 0, 3.12328e-05, 0, 0, 0.000501394
0, 3.36834, 0, 0.674994, 0, 4.02927e-05, 0, 0, 0.00066185
0, 3.32051, 0, 0.722865, 0, 3.91006e-05, 0, 0, 0.000612736
0, 3.35395, 0, 0.689374, 0, 4.24385e-05, 0, 0, 0.000624657
0, 3.51879, 0, 0.524675, 0, 3.12328e-05, 0, 0, 0.000565529
0, 3.54339, 0, 0.500146, 0, 3.26633e-05, 0, 0, 0.000488997
0, 3.52551, 0, 0.517947, 0, 4.31538e-05, 0, 0, 0.000566244
0, 3.36177, 0, 0.681609, 0, 5.10216e-05, 0, 0, 0.000583887
0, 3.555, 0, 0.488462, 0, 3.60012e-05, 0, 0, 0.000597477
0, 3.5195, 0, 0.523937, 0, 5.14984e-05, 0, 0, 0.000556231
0, 3.35318, 0, 0.689978, 0, 6.07967e-05, 0, 0, 0.000706673
0, 2.64202, 0, 1.40111, 0, 5.72205e-05, 0, 0, 0.00061059
0, 2.66044, 0, 1.38275, 0, 5.17368e-05, 0, 0, 0.000524998
0, 2.76007, 0, 1.2832, 0, 5.14984e-05, 0, 0, 0.00051856
0, 2.80101, 0, 1.24251, 0, 4.74453e-05, 0, 0, 0.000585079
0, 2.79576, 0, 1.24722, 0, 6.24657e-05, 0, 0, 0.000569344
0, 2.66542, 0, 1.37817, 0, 5.29289e-05, 0, 0, 0.000489712
0, 2.82514, 0, 1.21847, 0, 4.00543e-05, 0, 0, 0.000546932
0, 2.62754, 0, 1.4157, 0, 6.05583e-05, 0, 0, 0.000583649
0, 2.65747, 0, 1.38565, 0, 6.62804e-05, 0, 0, 0.000543594
0, 2.66096, 0, 1.38227, 0, 6.17504e-05, 0, 0, 0.000530958
0, 2.80936, 0, 1.2339, 0, 6.22272e-05, 0, 0, 0.000495434
0, 2.65281, 0, 1.39079, 0, 5.60284e-05, 0, 0, 0.000396252
0, 2.82071, 0, 1.22291, 0, 5.62668e-05, 0, 0, 0.000410557
0, 2.80014, 0, 1.24339, 0, 6.36578e-05, 0, 0, 0.000430107
0, 2.81362, 0, 1.23001, 0, 6.50883e-05, 0, 0, 0.000483513
0, 2.83003, 0, 1.21362, 0, 5.00679e-05, 0, 0, 0.000563145
