connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 2.50071, 0, 2.16608, 0, 1.14441e-05, 0, 0, 0.00052166
0, 4.10614, 0, 0.559376, 0, 1.69277e-05, 0, 0, 0.000526428
0, 2.51935, 0, 2.14832, 0, 1.69277e-05, 0, 0, 0.000473022
0, 4.15325, 0, 0.511855, 0, 2.69413e-05, 0, 0, 0.000566244
0, 2.25726, 0, 2.40995, 0, 1.93119e-05, 0, 0, 0.000488281
0, 3.94393, 0, 0.720859, 0, 3.0756e-05, 0, 0, 0.000597715
0, 2.2559, 0, 2.41107, 0, 2.00272e-05, 0, 0, 0.000499964
0, 3.97077, 0, 0.693817, 0, 3.62396e-05, 0, 0, 0.000594378
0, 2.2491, 0, 2.41812, 0, 2.55108e-05, 0, 0, 0.000468016
0, 3.94305, 0, 0.721732, 0, 4.12464e-05, 0, 0, 0.00060153
0, 3.23467, 0, 1.43124, 0, 3.21865e-05, 0, 0, 0.000540018
0, 3.21091, 0, 1.45438, 0, 3.17097e-05, 0, 0, 0.000484228
0, 2.28954, 0, 2.37756, 0, 3.24249e-05, 0, 0, 0.000477076
0, 3.93901, 0, 0.725654, 0, 5.34058e-05, 0, 0, 0.000607014
0, 2.26011, 0, 2.4069, 0, 3.69549e-05, 0, 0, 0.000483274
0, 3.97771, 0, 0.686865, 0, 5.45979e-05, 0, 0, 0.000579834
0, 2.24441, 0, 2.42228, 0, 4.52995e-05, 0, 0, 0.00048399
0, 3.93672, 0, 0.727844, 0, 5.96046e-05, 0, 0, 0.000622034
0, 2.25103, 0, 2.41602, 0, 4.91142e-05, 0, 0, 0.000486374
0, 3.94698, 0, 0.717626, 0, 5.67436e-05, 0, 0, 0.00060153
0, 1.37749, 0, 3.28943, 0, 4.14848e-05, 0, 0, 0.000356197
0, 2.61537, 0, 2.05047, 0, 4.86374e-05, 0, 0, 0.000491619
0, 2.11714, 0, 2.54941, 0, 3.76701e-05, 0, 0, 0.000335455
0, 2.12057, 0, 2.5457, 0, 4.48227e-05, 0, 0, 0.000335455
0, 1.38789, 0, 3.27935, 0, 4.31538e-05, 0, 0, 0.000310898
0, 2.63831, 0, 2.02751, 0, 5.03063e-05, 0, 0, 0.000496387
0, 1.38454, 0, 3.28221, 0, 5.38826e-05, 0, 0, 0.000427246
0, 2.6381, 0, 2.02776, 0, 5.22137e-05, 0, 0, 0.000371218
0, 1.37602, 0, 3.29106, 0, 4.91142e-05, 0, 0, 0.000379324
0, 2.63751, 0, 2.02842, 0, 5.31673e-05, 0, 0, 0.000352859
0, 2.13556, 0, 2.53118, 0, 4.98295e-05, 0, 0, 0.000324011
0, 2.12518, 0, 2.542, 0, 5.43594e-05, 0, 0, 0.000332832
