connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 3.00296, 0, 2.65033, 0, 1.0252e-05, 0, 0, 0.000534773
0, 4.45291, 0, 1.20007, 0, 1.50204e-05, 0, 0, 0.000404119
0, 4.45282, 0, 1.19948, 0, 2.12193e-05, 0, 0, 0.000511646
0, 2.67787, 0, 2.97623, 0, 1.45435e-05, 0, 0, 0.000449419
0, 4.25726, 0, 1.395, 0, 3.00407e-05, 0, 0, 0.00053525
0, 4.23867, 0, 1.41346, 0, 3.48091e-05, 0, 0, 0.000558615
0, 2.70585, 0, 2.94807, 0, 1.85966e-05, 0, 0, 0.000377655
0, 4.26199, 0, 1.38999, 0, 3.21865e-05, 0, 0, 0.000560522
0, 4.27129, 0, 1.38078, 0, 4.8399e-05, 0, 0, 0.00055027
0, 2.69088, 0, 2.9629, 0, 2.76566e-05, 0, 0, 0.000387192
0, 4.30183, 0, 1.3501, 0, 4.81606e-05, 0, 0, 0.000545025
0, 4.21234, 0, 1.43896, 0, 4.19617e-05, 0, 0, 0.000570536
0, 2.70692, 0, 2.94695, 0, 3.43323e-05, 0, 0, 0.000400782
0, 3.14581, 0, 2.50758, 0, 3.74317e-05, 0, 0, 0.000446796
0, 4.77957, 0, 0.867519, 0, 5.65052e-05, 0, 0, 0.000645638
0, 2.70549, 0, 2.9484, 0, 3.57628e-05, 0, 0, 0.00039196
0, 3.11159, 0, 2.54197, 0, 4.22001e-05, 0, 0, 0.000466108
0, 4.77469, 0, 0.87281, 0, 6.07967e-05, 0, 0, 0.000562191
0, 2.71064, 0, 2.9432, 0, 3.93391e-05, 0, 0, 0.000413656
0, 3.1021, 0, 2.55126, 0, 5.03063e-05, 0, 0, 0.000506163
0, 2.80361, 0, 2.84949, 0, 3.19481e-05, 0, 0, 0.000545025
0, 1.1579, 0, 4.49595, 0, 3.40939e-05, 0, 0, 0.000259638
0, 1.37756, 0, 4.27604, 0, 3.86238e-05, 0, 0, 0.000308514
0, 2.76677, 0, 2.88666, 0, 3.05176e-05, 0, 0, 0.000297785
0, 1.17462, 0, 4.47928, 0, 2.86102e-05, 0, 0, 0.000278234
0, 2.14384, 0, 3.50978, 0, 2.69413e-05, 0, 0, 0.000374079
0, 2.11621, 0, 3.53738, 0, 2.47955e-05, 0, 0, 0.000327349
0, 0.000153065, 0, 5.65367, 0, 3.09944e-06, 0, 0, 0.00032258
