connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 1.51601, 0, 5.00642, 0, 9.53674e-06, 0, 0, 0.000601053
0, 2.33396, 0, 4.18776, 0, 1.40667e-05, 0, 0, 0.000680208
0, 2.51514, 0, 4.00725, 0, 1.7643e-05, 0, 0, 0.000571012
0, 3.63712, 0, 2.8813, 0, 2.16961e-05, 0, 0, 0.000754595
0, 2.01869, 0, 4.50335, 0, 2.16961e-05, 0, 0, 0.000575781
0, 3.36372, 0, 3.1568, 0, 2.5034e-05, 0, 0, 0.000614405
0, 1.78259, 0, 4.73997, 0, 2.16961e-05, 0, 0, 0.000552177
0, 3.14304, 0, 3.37746, 0, 3.50475e-05, 0, 0, 0.000579357
0, 1.78063, 0, 4.74178, 0, 2.55108e-05, 0, 0, 0.000518799
0, 3.12305, 0, 3.39753, 0, 3.00407e-05, 0, 0, 0.000671148
0, 1.7685, 0, 4.7543, 0, 2.98023e-05, 0, 0, 0.000638485
0, 3.11841, 0, 3.40225, 0, 4.19617e-05, 0, 0, 0.000648022
0, 1.76789, 0, 4.75475, 0, 3.00407e-05, 0, 0, 0.000573397
0, 3.12073, 0, 3.39998, 0, 3.86238e-05, 0, 0, 0.000635624
0, 2.601, 0, 3.92041, 0, 4.1008e-05, 0, 0, 0.000533819
0, 2.61457, 0, 3.90654, 0, 3.83854e-05, 0, 0, 0.000519991
0, 1.75887, 0, 4.76384, 0, 3.3617e-05, 0, 0, 0.000451565
0, 3.11566, 0, 3.40495, 0, 5.60284e-05, 0, 0, 0.000640392
0, 2.59194, 0, 3.92954, 0, 5.55515e-05, 0, 0, 0.000548601
0, 2.52373, 0, 3.99573, 0, 4.98295e-05, 0, 0, 0.000704765
0, 2.05126, 0, 4.46717, 0, 5.62668e-05, 0, 0, 0.00263071
0, 2.9404, 0, 3.5791, 0, 6.38962e-05, 0, 0, 0.000736952
0, 2.83688, 0, 3.6832, 0, 5.26905e-05, 0, 0, 0.000546694
0, 2.53696, 0, 3.98445, 0, 6.69956e-05, 0, 0, 0.000491142
0, 1.67237, 0, 4.85019, 0, 4.98295e-05, 0, 0, 0.000590801
0, 3.22891, 0, 3.29196, 0, 7.48634e-05, 0, 0, 0.000713348
0, 1.71137, 0, 4.81142, 0, 5.74589e-05, 0, 0, 0.00048089
0, 3.00786, 0, 3.51303, 0, 6.98566e-05, 0, 0, 0.000636339
0, 2.57969, 0, 3.94207, 0, 7.89165e-05, 0, 0, 0.000473976
0, 2.58665, 0, 3.93513, 0, 6.77109e-05, 0, 0, 0.000535488
0, 2.64939, 0, 3.87244, 0, 7.86781e-05, 0, 0, 0.000526667
0, 2.55868, 0, 3.96284, 0, 7.89165e-05, 0, 0, 0.00058651
0, 1.66501, 0, 4.85775, 0, 5.6982e-05, 0, 0, 0.000554562
0, 2.97362, 0, 3.54746, 0, 9.10759e-05, 0, 0, 0.000611305
0, 2.87942, 0, 3.64233, 0, 8.84533e-05, 0, 0, 0.000524521
0, 2.54839, 0, 3.97286, 0, 8.7738e-05, 0, 0, 0.00044632
0, 1.95619, 0, 4.56661, 0, 6.96182e-05, 0, 0, 0.000453234
0, 3.03746, 0, 3.48324, 0, 9.72748e-05, 0, 0, 0.000586987
0, 1.68057, 0, 4.84192, 0, 7.70092e-05, 0, 0, 0.000533819
0, 3.22616, 0, 3.29514, 0, 9.41753e-05, 0, 0, 0.000555754
