connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 2.47878, 0, 1.81166, 0, 1.5974e-05, 0, 0, 0.000649452
0, 3.12114, 0, 1.16862, 0, 2.76566e-05, 0, 0, 0.000643253
0, 2.80841, 0, 1.48292, 0, 2.19345e-05, 0, 0, 0.000499725
0, 3.29621, 0, 0.992925, 0, 3.79086e-05, 0, 0, 0.000696421
0, 2.81796, 0, 1.47326, 0, 2.83718e-05, 0, 0, 0.000509262
0, 3.2784, 0, 1.01111, 0, 4.55379e-05, 0, 0, 0.000670195
0, 3.12106, 0, 1.16926, 0, 4.22001e-05, 0, 0, 0.00063014
0, 3.12824, 0, 1.16161, 0, 4.95911e-05, 0, 0, 0.000599146
0, 2.95938, 0, 1.33142, 0, 3.38554e-05, 0, 0, 0.000490189
0, 2.9471, 0, 1.34348, 0, 4.88758e-05, 0, 0, 0.000556707
0, 3.52112, 0, 0.768187, 0, 5.50747e-05, 0, 0, 0.000715971
0, 3.62274, 0, 0.666332, 0, 4.88758e-05, 0, 0, 0.000665188
0, 3.36765, 0, 0.923075, 0, 5.6982e-05, 0, 0, 0.000630617
0, 3.36664, 0, 0.92408, 0, 5.60284e-05, 0, 0, 0.000602961
0, 3.53058, 0, 0.758692, 0, 6.12736e-05, 0, 0, 0.000674009
0, 3.42844, 0, 0.861264, 0, 6.58035e-05, 0, 0, 0.000638723
0, 2.80961, 0, 1.48153, 0, 5.22137e-05, 0, 0, 0.000482321
0, 3.51777, 0, 0.771348, 0, 5.96046e-05, 0, 0, 0.000658512
0, 2.81752, 0, 1.47362, 0, 5.96046e-05, 0, 0, 0.000507593
0, 3.54836, 0, 0.740776, 0, 8.01086e-05, 0, 0, 0.000673294
0, 2.21046, 0, 2.07984, 0, 5.48363e-05, 0, 0, 0.000504732
0, 2.23084, 0, 2.05939, 0, 4.17233e-05, 0, 0, 0.000581264
0, 2.2606, 0, 2.02982, 0, 5.36442e-05, 0, 0, 0.000541449
0, 2.31361, 0, 1.97682, 0, 5.8651e-05, 0, 0, 0.000454426
0, 1.73295, 0, 2.55845, 0, 3.95775e-05, 0, 0, 0.000416279
0, 1.55057, 0, 2.74058, 0, 4.12464e-05, 0, 0, 0.000402212
0, 1.97536, 0, 2.31459, 0, 5.22137e-05, 0, 0, 0.000461578
0, 2.30378, 0, 1.98576, 0, 7.00951e-05, 0, 0, 0.000589371
0, 1.73258, 0, 2.55866, 0, 4.33922e-05, 0, 0, 0.000409126
0, 1.74524, 0, 2.5462, 0, 3.86238e-05, 0, 0, 0.000329494
0, 2.30456, 0, 1.98575, 0, 7.1764e-05, 0, 0, 0.000404358
0, 2.40242, 0, 1.88799, 0, 6.58035e-05, 0, 0, 0.000484943
