connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 1.88535, 0, 0.356733, 0, 1.16825e-05, 0, 0, 0.000452518
0, 1.87559, 0, 0.366562, 0, 1.26362e-05, 0, 0, 0.00039053
0, 1.88863, 0, 0.353477, 0, 1.4782e-05, 0, 0, 0.000447035
0, 1.50074, 0, 0.740867, 0, 1.88351e-05, 0, 0, 0.000543833
0, 1.5051, 0, 0.736494, 0, 2.0504e-05, 0, 0, 0.000486135
0, 1.88844, 0, 0.353382, 0, 2.36034e-05, 0, 0, 0.000443459
0, 1.49332, 0, 0.748643, 0, 2.38419e-05, 0, 0, 0.000399351
0, 1.88464, 0, 0.35748, 0, 1.97887e-05, 0, 0, 0.000430584
0, 1.90087, 0, 0.340872, 0, 2.76566e-05, 0, 0, 0.000422955
0, 1.9, 0, 0.341821, 0, 3.02792e-05, 0, 0, 0.00050807
0, 1.89404, 0, 0.348163, 0, 2.36034e-05, 0, 0, 0.000386238
0, 1.4954, 0, 0.746336, 0, 3.45707e-05, 0, 0, 0.000545979
0, 1.89374, 0, 0.348282, 0, 2.69413e-05, 0, 0, 0.000391245
0, 1.89263, 0, 0.34901, 0, 3.88622e-05, 0, 0, 0.000536442
0, 1.89344, 0, 0.348155, 0, 3.91006e-05, 0, 0, 0.000449181
0, 1.4916, 0, 0.75024, 0, 4.19617e-05, 0, 0, 0.000602722
0, 1.90247, 0, 0.339384, 0, 4.33922e-05, 0, 0, 0.000411987
0, 1.9042, 0, 0.337527, 0, 4.60148e-05, 0, 0, 0.00054574
0, 1.89611, 0, 0.345828, 0, 4.29153e-05, 0, 0, 0.00049305
0, 1.91168, 0, 0.330409, 0, 3.8147e-05, 0, 0, 0.000358582
