connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 2.12815, 0, 1.12195, 0, 7.15256e-06, 0, 0, 0.000406981
0, 2.8009, 0, 0.448383, 0, 1.54972e-05, 0, 0, 0.000402212
0, 2.57151, 0, 0.677387, 0, 1.45435e-05, 0, 0, 0.000379801
0, 2.25933, 0, 0.989321, 0, 2.14577e-05, 0, 0, 0.000402927
0, 2.2657, 0, 0.982935, 0, 2.71797e-05, 0, 0, 0.000488043
0, 2.25162, 0, 0.997038, 0, 2.88486e-05, 0, 0, 0.000519037
0, 1.6505, 0, 1.59962, 0, 2.02656e-05, 0, 0, 0.000408411
0, 2.41403, 0, 0.83251, 0, 3.71933e-05, 0, 0, 0.000504494
0, 1.17268, 0, 2.07735, 0, 1.93119e-05, 0, 0, 0.000440359
0, 2.08454, 0, 1.1628, 0, 3.57628e-05, 0, 0, 0.000481606
0, 2.26662, 0, 0.982444, 0, 3.45707e-05, 0, 0, 0.000436783
0, 2.40698, 0, 0.834105, 0, 3.79086e-05, 0, 0, 0.000479698
0, 1.15602, 0, 2.09414, 0, 1.97887e-05, 0, 0, 0.000325918
0, 2.11677, 0, 1.13015, 0, 3.52859e-05, 0, 0, 0.000532389
0, 2.27152, 0, 0.977185, 0, 4.05312e-05, 0, 0, 0.000528574
0, 2.41118, 0, 0.829782, 0, 4.50611e-05, 0, 0, 0.000674963
0, 2.22939, 0, 1.01802, 0, 4.79221e-05, 0, 0, 0.000603199
0, 2.24862, 0, 1.00022, 0, 5.6982e-05, 0, 0, 0.000383854
0, 2.25464, 0, 0.994206, 0, 4.60148e-05, 0, 0, 0.000442982
0, 2.26119, 0, 0.987586, 0, 5.24521e-05, 0, 0, 0.000385523
0, 0.894924, 0, 2.35476, 0, 1.5974e-05, 0, 0, 0.000285864
0, 0.884997, 0, 2.36403, 0, 1.50204e-05, 0, 0, 0.000326395
0, 0.883733, 0, 2.36535, 0, 1.40667e-05, 0, 0, 0.0003407
0, 0.88456, 0, 2.36472, 0, 1.62125e-05, 0, 0, 0.000385046
