connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 0.960601, 0, 0.6429, 0, 1.04904e-05, 0, 0, 0.000516653
0, 0.964721, 0, 0.638927, 0, 1.35899e-05, 0, 0, 0.000446796
0, 0.735781, 0, 0.867223, 0, 1.64509e-05, 0, 0, 0.000434399
0, 0.740712, 0, 0.862292, 0, 1.74046e-05, 0, 0, 0.000431538
0, 0.960179, 0, 0.643327, 0, 2.28882e-05, 0, 0, 0.0005126
0, 0.965591, 0, 0.638255, 0, 2.47955e-05, 0, 0, 0.000406981
0, 0.734129, 0, 0.868893, 0, 2.00272e-05, 0, 0, 0.00050807
0, 0.737944, 0, 0.864641, 0, 2.57492e-05, 0, 0, 0.000435114
0, 1.17492, 0, 0.423747, 0, 3.17097e-05, 0, 0, 0.000602007
0, 1.27384, 0, 0.328201, 0, 3.09944e-05, 0, 0, 0.000615835
0, 1.17679, 0, 0.422042, 0, 3.33786e-05, 0, 0, 0.000581741
0, 1.25571, 0, 0.347356, 0, 2.93255e-05, 0, 0, 0.000505924
0, 1.22644, 0, 0.375972, 0, 3.40939e-05, 0, 0, 0.000535011
0, 1.19115, 0, 0.407576, 0, 3.29018e-05, 0, 0, 0.000621557
0, 1.23285, 0, 0.369272, 0, 3.38554e-05, 0, 0, 0.000588417
0, 1.19627, 0, 0.402479, 0, 3.86238e-05, 0, 0, 0.000602961
0, 1.25363, 0, 0.348177, 0, 3.57628e-05, 0, 0, 0.000611782
0, 1.27266, 0, 0.330616, 0, 3.19481e-05, 0, 0, 0.000455618
0, 1.28287, 0, 0.320372, 0, 3.62396e-05, 0, 0, 0.000585318
0, 1.27804, 0, 0.324166, 0, 3.69549e-05, 0, 0, 0.00055027
0, 1.26598, 0, 0.335211, 0, 4.52995e-05, 0, 0, 0.000773907
0, 1.28961, 0, 0.312399, 0, 4.07696e-05, 0, 0, 0.000600338
0, 1.27245, 0, 0.330336, 0, 4.00543e-05, 0, 0, 0.000533104
0, 1.27341, 0, 0.329503, 0, 5.67436e-05, 0, 0, 0.000505447
0, 1.27442, 0, 0.327747, 0, 4.64916e-05, 0, 0, 0.000524282
0, 1.27767, 0, 0.325147, 0, 4.17233e-05, 0, 0, 0.000530005
0, 1.27261, 0, 0.330656, 0, 5.17368e-05, 0, 0, 0.000535727
0, 1.2824, 0, 0.320626, 0, 4.36306e-05, 0, 0, 0.000472546
0, 0.665513, 0, 0.937598, 0, 6.74725e-05, 0, 0, 0.000478983
0, 1.01489, 0, 0.588751, 0, 5.53131e-05, 0, 0, 0.000506401
0, 0.667253, 0, 0.935905, 0, 4.98295e-05, 0, 0, 0.000448704
0, 1.02151, 0, 0.582136, 0, 5.4121e-05, 0, 0, 0.000391006
0, 1.27431, 0, 0.328182, 0, 5.34058e-05, 0, 0, 0.000497818
0, 1.27661, 0, 0.326176, 0, 5.6982e-05, 0, 0, 0.000488997
0, 1.27834, 0, 0.324344, 0, 5.31673e-05, 0, 0, 0.000567675
0, 1.28329, 0, 0.319287, 0, 4.91142e-05, 0, 0, 0.000492811
0, 0.99455, 0, 0.60901, 0, 4.79221e-05, 0, 0, 0.000466585
0, 0.672114, 0, 0.930973, 0, 6.19888e-05, 0, 0, 0.000503778
0, 1.00969, 0, 0.593826, 0, 6.36578e-05, 0, 0, 0.000485182
0, 0.678402, 0, 0.924747, 0, 6.48499e-05, 0, 0, 0.000439405
