connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 6.10754, 0, 0.446702, 0, 9.29832e-06, 0, 0, 0.000407219
0, 6.12662, 0, 0.427712, 0, 9.05991e-06, 0, 0, 0.000281334
0, 6.17064, 0, 0.383174, 0, 1.16825e-05, 0, 0, 0.000292063
0, 6.17793, 0, 0.374817, 0, 1.74046e-05, 0, 0, 0.000441313
0, 6.1017, 0, 0.452772, 0, 1.5974e-05, 0, 0, 0.000256538
0, 6.13397, 0, 0.420377, 0, 1.54972e-05, 0, 0, 0.000279903
0, 6.16304, 0, 0.389006, 0, 2.09808e-05, 0, 0, 0.000408649
0, 6.16828, 0, 0.383899, 0, 2.21729e-05, 0, 0, 0.000336647
0, 6.09455, 0, 0.459251, 0, 1.66893e-05, 0, 0, 0.000271082
0, 6.1168, 0, 0.436643, 0, 2.26498e-05, 0, 0, 0.000384808
0, 6.19367, 0, 0.359777, 0, 2.19345e-05, 0, 0, 0.000291824
0, 6.19009, 0, 0.363628, 0, 2.00272e-05, 0, 0, 0.000256777
0, 6.07731, 0, 0.476029, 0, 2.3365e-05, 0, 0, 0.00028348
0, 6.10978, 0, 0.444073, 0, 2.43187e-05, 0, 0, 0.000335455
0, 6.18549, 0, 0.368107, 0, 3.00407e-05, 0, 0, 0.00039649
0, 6.19598, 0, 0.357805, 0, 3.88622e-05, 0, 0, 0.000364304
