connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 0.877441, 0, 0.904356, 0, 9.77516e-06, 0, 0, 0.000479221
0, 1.33501, 0, 0.445832, 0, 1.81198e-05, 0, 0, 0.000538588
0, 0.87427, 0, 0.907863, 0, 1.85966e-05, 0, 0, 0.000515699
0, 1.34563, 0, 0.435737, 0, 2.69413e-05, 0, 0, 0.000592232
0, 1.07326, 0, 0.709733, 0, 1.90735e-05, 0, 0, 0.000589609
0, 1.48491, 0, 0.298086, 0, 2.16961e-05, 0, 0, 0.000442266
0, 0.877706, 0, 0.904628, 0, 2.7895e-05, 0, 0, 0.000520706
0, 1.33939, 0, 0.441356, 0, 2.76566e-05, 0, 0, 0.000549793
0, 1.07763, 0, 0.70546, 0, 1.93119e-05, 0, 0, 0.000458479
0, 1.4894, 0, 0.293621, 0, 2.69413e-05, 0, 0, 0.000449181
0, 0.885339, 0, 0.896699, 0, 2.81334e-05, 0, 0, 0.000504255
0, 1.35051, 0, 0.430339, 0, 3.40939e-05, 0, 0, 0.000528097
0, 1.42254, 0, 0.358291, 0, 3.8147e-05, 0, 0, 0.000618458
0, 1.42301, 0, 0.357937, 0, 3.38554e-05, 0, 0, 0.000503302
0, 1.42539, 0, 0.355478, 0, 3.74317e-05, 0, 0, 0.000623226
0, 1.42454, 0, 0.356059, 0, 4.19617e-05, 0, 0, 0.000641823
0, 1.4613, 0, 0.321528, 0, 3.55244e-05, 0, 0, 0.000547886
0, 1.44622, 0, 0.335479, 0, 3.55244e-05, 0, 0, 0.00048399
0, 1.45787, 0, 0.324248, 0, 3.93391e-05, 0, 0, 0.00056076
0, 1.41858, 0, 0.36105, 0, 4.52995e-05, 0, 0, 0.000579357
0, 1.13589, 0, 0.64626, 0, 4.12464e-05, 0, 0, 0.000600576
0, 1.12975, 0, 0.65269, 0, 4.17233e-05, 0, 0, 0.00048399
0, 1.12202, 0, 0.660618, 0, 3.93391e-05, 0, 0, 0.000520706
0, 1.08987, 0, 0.689537, 0, 4.33922e-05, 0, 0, 0.000498533
0, 1.03004, 0, 0.751257, 0, 3.95775e-05, 0, 0, 0.000457764
0, 0.69578, 0, 1.08679, 0, 4.07696e-05, 0, 0, 0.000375986
0, 1.0281, 0, 0.753195, 0, 4.74453e-05, 0, 0, 0.000435829
0, 0.69827, 0, 1.08412, 0, 4.79221e-05, 0, 0, 0.000360727
0, 1.15207, 0, 0.630249, 0, 4.62532e-05, 0, 0, 0.000453949
0, 0.861469, 0, 0.921076, 0, 5.36442e-05, 0, 0, 0.000556469
0, 1.03226, 0, 0.747445, 0, 5.03063e-05, 0, 0, 0.000562429
0, 0.705997, 0, 1.07625, 0, 4.8399e-05, 0, 0, 0.00048399
0, 1.15329, 0, 0.629307, 0, 5.36442e-05, 0, 0, 0.000462294
0, 0.853981, 0, 0.928616, 0, 4.98295e-05, 0, 0, 0.000540733
0, 1.04976, 0, 0.730936, 0, 5.126e-05, 0, 0, 0.000504494
0, 0.704916, 0, 1.07698, 0, 6.12736e-05, 0, 0, 0.000460386
