connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 1.99194, 0, 0.848671, 0, 9.53674e-06, 0, 0, 0.000301123
0, 2.08821, 0, 0.752342, 0, 1.3113e-05, 0, 0, 0.000321865
0, 1.74731, 0, 1.09334, 0, 1.35899e-05, 0, 0, 0.000310421
0, 2.39792, 0, 0.441809, 0, 2.07424e-05, 0, 0, 0.000311852
0, 2.03948, 0, 0.801091, 0, 1.62125e-05, 0, 0, 0.000299215
0, 2.39638, 0, 0.442997, 0, 2.38419e-05, 0, 0, 0.000366926
0, 2.03355, 0, 0.806694, 0, 2.36034e-05, 0, 0, 0.000292063
0, 2.37693, 0, 0.462581, 0, 2.67029e-05, 0, 0, 0.000353336
0, 2.07178, 0, 0.768563, 0, 2.43187e-05, 0, 0, 0.000320673
0, 2.00683, 0, 0.833948, 0, 2.98023e-05, 0, 0, 0.000294447
0, 2.38674, 0, 0.452852, 0, 3.38554e-05, 0, 0, 0.000347137
0, 1.7804, 0, 1.06051, 0, 2.86102e-05, 0, 0, 0.00036931
