connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 1.56699, 0, 0.824418, 0, 1.45435e-05, 0, 0, 0.000545025
0, 1.57131, 0, 0.820326, 0, 2.12193e-05, 0, 0, 0.000552177
0, 1.57329, 0, 0.818331, 0, 2.07424e-05, 0, 0, 0.000499964
0, 1.82243, 0, 0.570581, 0, 2.76566e-05, 0, 0, 0.000495672
0, 1.23043, 0, 1.16322, 0, 2.19345e-05, 0, 0, 0.000497341
0, 1.92942, 0, 0.463909, 0, 2.31266e-05, 0, 0, 0.000473738
0, 1.81631, 0, 0.577212, 0, 2.83718e-05, 0, 0, 0.000453234
0, 1.23465, 0, 1.15906, 0, 3.12328e-05, 0, 0, 0.000447512
0, 1.93691, 0, 0.456196, 0, 2.76566e-05, 0, 0, 0.000504494
0, 1.93228, 0, 0.457508, 0, 3.50475e-05, 0, 0, 0.000562668
0, 1.93681, 0, 0.452724, 0, 3.31402e-05, 0, 0, 0.000565767
0, 1.94028, 0, 0.449366, 0, 3.52859e-05, 0, 0, 0.000511169
0, 2.00272, 0, 0.39044, 0, 3.40939e-05, 0, 0, 0.000444412
0, 2.01079, 0, 0.382487, 0, 3.86238e-05, 0, 0, 0.000448704
0, 2.00842, 0, 0.384724, 0, 3.60012e-05, 0, 0, 0.000415087
0, 2.01155, 0, 0.381885, 0, 4.29153e-05, 0, 0, 0.000468016
0, 2.02268, 0, 0.37047, 0, 4.1008e-05, 0, 0, 0.000508547
0, 2.01331, 0, 0.379715, 0, 4.19617e-05, 0, 0, 0.00041008
0, 1.94061, 0, 0.449133, 0, 5.84126e-05, 0, 0, 0.000651598
0, 1.30056, 0, 1.09194, 0, 4.673e-05, 0, 0, 0.000446796
0, 0.581467, 0, 1.81167, 0, 1.4782e-05, 0, 0, 0.000479937
0, 0.779165, 0, 1.61422, 0, 2.00272e-05, 0, 0, 0.000251055
0, 0.837751, 0, 1.55549, 0, 1.0252e-05, 0, 0, 0.000411749
0, 0.540339, 0, 1.85333, 0, 1.83582e-05, 0, 0, 0.000254393
0, 0.793115, 0, 1.60032, 0, 1.69277e-05, 0, 0, 0.000264645
0, 0.856473, 0, 1.53692, 0, 1.23978e-05, 0, 0, 0.000260592
0, 0.546077, 0, 1.84766, 0, 1.78814e-05, 0, 0, 0.000411749
0, 0.000132561, 0, 2.39349, 0, 2.38419e-06, 0, 0, 0.000336409
