connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 1.51306, 0, 0.29814, 0, 8.82149e-06, 0, 0, 0.000367641
0, 1.52424, 0, 0.286754, 0, 1.14441e-05, 0, 0, 0.000462294
0, 1.51984, 0, 0.29139, 0, 1.57356e-05, 0, 0, 0.000418663
0, 1.5227, 0, 0.28837, 0, 1.90735e-05, 0, 0, 0.000529051
0, 1.25112, 0, 0.559685, 0, 2.24113e-05, 0, 0, 0.000487089
0, 1.25266, 0, 0.558103, 0, 2.67029e-05, 0, 0, 0.00053525
0, 1.50649, 0, 0.304704, 0, 1.74046e-05, 0, 0, 0.000349522
0, 1.24428, 0, 0.566515, 0, 2.67029e-05, 0, 0, 0.000524282
0, 1.25037, 0, 0.560561, 0, 3.21865e-05, 0, 0, 0.000539303
0, 1.52033, 0, 0.290598, 0, 2.57492e-05, 0, 0, 0.000485897
0, 1.52654, 0, 0.28457, 0, 2.5034e-05, 0, 0, 0.000416756
0, 1.52006, 0, 0.291081, 0, 2.98023e-05, 0, 0, 0.000385046
0, 1.51312, 0, 0.297998, 0, 2.74181e-05, 0, 0, 0.000381231
0, 1.24866, 0, 0.562104, 0, 3.62396e-05, 0, 0, 0.000525236
0, 1.24808, 0, 0.562686, 0, 4.36306e-05, 0, 0, 0.000473976
0, 1.52216, 0, 0.289091, 0, 3.02792e-05, 0, 0, 0.000403166
0, 1.52567, 0, 0.28518, 0, 3.55244e-05, 0, 0, 0.00042367
0, 1.52168, 0, 0.289214, 0, 4.05312e-05, 0, 0, 0.000458479
0, 1.24167, 0, 0.56911, 0, 4.8399e-05, 0, 0, 0.000540257
0, 1.24945, 0, 0.561442, 0, 5.34058e-05, 0, 0, 0.00047183
0, 0.618276, 0, 1.19304, 0, 1.35899e-05, 0, 0, 0.000528812
0, 0.605619, 0, 1.20576, 0, 1.57356e-05, 0, 0, 0.000276089
0, 0.603697, 0, 1.20787, 0, 1.19209e-05, 0, 0, 0.000280857
0, 0.609294, 0, 1.20189, 0, 1.5974e-05, 0, 0, 0.000679493
