connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 1.90214, 0, 0.824553, 0, 1.07288e-05, 0, 0, 0.00052762
0, 2.33476, 0, 0.390165, 0, 1.28746e-05, 0, 0, 0.000450373
0, 2.33288, 0, 0.391618, 0, 2.02656e-05, 0, 0, 0.00044179
0, 1.55558, 0, 1.17098, 0, 1.4782e-05, 0, 0, 0.000418663
0, 2.08023, 0, 0.644102, 0, 2.43187e-05, 0, 0, 0.000482559
0, 2.07793, 0, 0.646441, 0, 3.45707e-05, 0, 0, 0.000569344
0, 1.94118, 0, 0.782951, 0, 2.86102e-05, 0, 0, 0.000517607
0, 1.57455, 0, 1.15137, 0, 2.3365e-05, 0, 0, 0.000459909
0, 2.17889, 0, 0.544393, 0, 3.29018e-05, 0, 0, 0.000597477
0, 1.55846, 0, 1.16791, 0, 3.14713e-05, 0, 0, 0.000427961
0, 2.08046, 0, 0.643995, 0, 3.6478e-05, 0, 0, 0.000481367
0, 2.04173, 0, 0.681798, 0, 4.24385e-05, 0, 0, 0.000576735
0, 1.54482, 0, 1.1814, 0, 3.50475e-05, 0, 0, 0.000403881
0, 1.78338, 0, 0.942455, 0, 3.74317e-05, 0, 0, 0.000412226
0, 2.09121, 0, 0.627695, 0, 5.03063e-05, 0, 0, 0.000717878
0, 1.92677, 0, 0.797631, 0, 4.98295e-05, 0, 0, 0.000491858
0, 1.58331, 0, 1.14267, 0, 4.05312e-05, 0, 0, 0.00048852
0, 2.18379, 0, 0.53958, 0, 6.46114e-05, 0, 0, 0.000565529
0, 1.54823, 0, 1.17837, 0, 4.00543e-05, 0, 0, 0.000425816
0, 1.79093, 0, 0.935353, 0, 4.55379e-05, 0, 0, 0.000456572
0, 1.15981, 0, 1.56559, 0, 3.21865e-05, 0, 0, 0.000359774
0, 0.67744, 0, 2.04884, 0, 1.90735e-05, 0, 0, 0.000383854
0, 0.796189, 0, 1.92994, 0, 1.95503e-05, 0, 0, 0.000277758
0, 1.13892, 0, 1.58678, 0, 2.93255e-05, 0, 0, 0.000294924
0, 0.889434, 0, 1.83609, 0, 2.0504e-05, 0, 0, 0.000400782
0, 0.690158, 0, 2.03573, 0, 2.47955e-05, 0, 0, 0.000370264
0, 1.08428, 0, 1.64128, 0, 2.47955e-05, 0, 0, 0.000414371
0, 0.000124216, 0, 2.72607, 0, 2.38419e-06, 0, 0, 0.000294924
