connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 0.871591, 0, 1.33913, 0, 6.19888e-06, 0, 0, 0.000424147
0, 1.41804, 0, 0.791378, 0, 1.23978e-05, 0, 0, 0.000591755
0, 1.52415, 0, 0.686135, 0, 1.45435e-05, 0, 0, 0.000503302
0, 1.68734, 0, 0.517524, 0, 1.81198e-05, 0, 0, 0.000734806
0, 0.886317, 0, 1.32454, 0, 8.82149e-06, 0, 0, 0.00030303
0, 1.4602, 0, 0.748775, 0, 2.00272e-05, 0, 0, 0.000656128
0, 1.56713, 0, 0.642617, 0, 2.24113e-05, 0, 0, 0.00058341
0, 1.73811, 0, 0.466841, 0, 2.52724e-05, 0, 0, 0.000609875
0, 0.661577, 0, 1.54919, 0, 1.0252e-05, 0, 0, 0.000302792
0, 0.673602, 0, 1.53718, 0, 1.00136e-05, 0, 0, 0.000305653
0, 1.1818, 0, 1.02737, 0, 2.7895e-05, 0, 0, 0.000588417
0, 1.20421, 0, 1.00495, 0, 2.81334e-05, 0, 0, 0.00057292
0, 1.29324, 0, 0.916695, 0, 2.59876e-05, 0, 0, 0.000531912
0, 1.30904, 0, 0.900835, 0, 2.5034e-05, 0, 0, 0.000566006
0, 1.4448, 0, 0.760658, 0, 3.45707e-05, 0, 0, 0.000665426
0, 1.45043, 0, 0.754992, 0, 3.6478e-05, 0, 0, 0.000587702
0, 0.677212, 0, 1.5336, 0, 1.3113e-05, 0, 0, 0.000417471
0, 1.19898, 0, 1.01047, 0, 3.95775e-05, 0, 0, 0.000638485
0, 1.30244, 0, 0.907652, 0, 3.3617e-05, 0, 0, 0.000566959
0, 1.44834, 0, 0.757003, 0, 4.74453e-05, 0, 0, 0.000663757
0, 0.687532, 0, 1.52322, 0, 2.0504e-05, 0, 0, 0.000462055
0, 1.20606, 0, 1.00345, 0, 4.64916e-05, 0, 0, 0.000632763
0, 1.28027, 0, 0.930061, 0, 4.33922e-05, 0, 0, 0.000513315
0, 1.37047, 0, 0.834924, 0, 5.50747e-05, 0, 0, 0.000677586
0, 0.675416, 0, 1.53522, 0, 2.00272e-05, 0, 0, 0.000345945
0, 0.684973, 0, 1.52579, 0, 2.21729e-05, 0, 0, 0.000391483
0, 1.18056, 0, 1.02868, 0, 6.12736e-05, 0, 0, 0.000565529
0, 1.18383, 0, 1.02519, 0, 5.45979e-05, 0, 0, 0.000592709
0, 1.27343, 0, 0.936401, 0, 4.86374e-05, 0, 0, 0.000472784
0, 1.2749, 0, 0.934942, 0, 5.55515e-05, 0, 0, 0.000528097
0, 1.36909, 0, 0.83611, 0, 5.72205e-05, 0, 0, 0.000560999
0, 1.37816, 0, 0.826901, 0, 6.50883e-05, 0, 0, 0.000645876
0, 0.674108, 0, 1.53654, 0, 2.64645e-05, 0, 0, 0.000371695
0, 1.18627, 0, 1.02265, 0, 7.48634e-05, 0, 0, 0.000640869
0, 0.966418, 0, 1.244, 0, 5.98431e-05, 0, 0, 0.000557661
0, 0.961853, 0, 1.24858, 0, 5.55515e-05, 0, 0, 0.000448704
0, 1.2788, 0, 0.931223, 0, 6.60419e-05, 0, 0, 0.000497341
0, 1.3751, 0, 0.830429, 0, 7.34329e-05, 0, 0, 0.000617266
0, 1.38991, 0, 0.818622, 0, 8.17776e-05, 0, 0, 0.000614643
0, 1.41365, 0, 0.795187, 0, 8.29697e-05, 0, 0, 0.000613213
