connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 1.10193, 0, 1.4585, 0, 5.96046e-06, 0, 0, 0.000428677
0, 1.73053, 0, 0.828858, 0, 1.12057e-05, 0, 0, 0.000484228
0, 1.85245, 0, 0.707643, 0, 1.12057e-05, 0, 0, 0.000441074
0, 2.01646, 0, 0.537871, 0, 2.0504e-05, 0, 0, 0.000662088
0, 0.845518, 0, 1.71493, 0, 1.12057e-05, 0, 0, 0.000314951
0, 1.49421, 0, 1.06451, 0, 2.47955e-05, 0, 0, 0.000535965
0, 1.61823, 0, 0.941368, 0, 2.00272e-05, 0, 0, 0.000474691
0, 1.7575, 0, 0.796242, 0, 2.88486e-05, 0, 0, 0.000563622
0, 0.844736, 0, 1.71573, 0, 1.43051e-05, 0, 0, 0.000366926
0, 1.4919, 0, 1.06687, 0, 2.55108e-05, 0, 0, 0.000522375
0, 1.62183, 0, 0.937901, 0, 3.69549e-05, 0, 0, 0.000462294
0, 1.75933, 0, 0.794506, 0, 3.74317e-05, 0, 0, 0.000552654
0, 0.854273, 0, 1.70627, 0, 1.69277e-05, 0, 0, 0.000335932
0, 1.4898, 0, 1.06893, 0, 3.95775e-05, 0, 0, 0.000490427
0, 1.62137, 0, 0.938281, 0, 3.00407e-05, 0, 0, 0.000458956
0, 1.7629, 0, 0.790863, 0, 4.22001e-05, 0, 0, 0.000557899
0, 1.20492, 0, 1.35504, 0, 2.93255e-05, 0, 0, 0.000474691
0, 1.74559, 0, 0.812451, 0, 4.33922e-05, 0, 0, 0.000592232
0, 1.21556, 0, 1.34504, 0, 3.55244e-05, 0, 0, 0.000483036
0, 1.76809, 0, 0.790132, 0, 4.8399e-05, 0, 0, 0.00051713
0, 0.543729, 0, 2.01665, 0, 1.66893e-05, 0, 0, 0.000397444
0, 0.957582, 0, 1.6021, 0, 2.7895e-05, 0, 0, 0.000339746
0, 1.03491, 0, 1.5255, 0, 2.83718e-05, 0, 0, 0.000311375
0, 1.23873, 0, 1.31875, 0, 3.50475e-05, 0, 0, 0.000332355
0, 0.535194, 0, 2.02529, 0, 1.52588e-05, 0, 0, 0.000357389
0, 0.956429, 0, 1.60315, 0, 2.98023e-05, 0, 0, 0.000457525
0, 1.03136, 0, 1.52868, 0, 2.7895e-05, 0, 0, 0.00032115
0, 1.2393, 0, 1.31809, 0, 4.17233e-05, 0, 0, 0.000461817
0, 0.543985, 0, 2.01639, 0, 1.66893e-05, 0, 0, 0.000403166
0, 0.963256, 0, 1.59592, 0, 3.71933e-05, 0, 0, 0.000347137
0, 1.04195, 0, 1.51761, 0, 3.02792e-05, 0, 0, 0.000294209
0, 1.24893, 0, 1.30834, 0, 4.19617e-05, 0, 0, 0.00047946
