connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 1.01779, 0, 0.235416, 0, 1.33514e-05, 0, 0, 0.000624895
0, 1.0169, 0, 0.236223, 0, 1.62125e-05, 0, 0, 0.000555038
0, 1.01572, 0, 0.237376, 0, 1.54972e-05, 0, 0, 0.000627995
0, 1.02084, 0, 0.232371, 0, 1.5974e-05, 0, 0, 0.000526428
0, 1.01474, 0, 0.23838, 0, 2.00272e-05, 0, 0, 0.000600338
0, 1.01258, 0, 0.240461, 0, 2.26498e-05, 0, 0, 0.000573874
0, 0.830446, 0, 0.422303, 0, 2.71797e-05, 0, 0, 0.000668049
0, 0.832394, 0, 0.420727, 0, 2.3365e-05, 0, 0, 0.000564337
0, 0.834769, 0, 0.4182, 0, 3.05176e-05, 0, 0, 0.000656128
0, 1.01325, 0, 0.240023, 0, 2.16961e-05, 0, 0, 0.000457287
0, 0.834028, 0, 0.418904, 0, 3.24249e-05, 0, 0, 0.000637054
0, 0.822069, 0, 0.430896, 0, 3.31402e-05, 0, 0, 0.00056982
0, 0.83207, 0, 0.420727, 0, 3.45707e-05, 0, 0, 0.00065279
0, 1.01611, 0, 0.237161, 0, 2.76566e-05, 0, 0, 0.000547409
0, 1.02216, 0, 0.231287, 0, 2.83718e-05, 0, 0, 0.000524282
0, 1.01321, 0, 0.240044, 0, 3.67165e-05, 0, 0, 0.000557184
0, 0.852544, 0, 0.400554, 0, 4.31538e-05, 0, 0, 0.000643253
0, 1.02428, 0, 0.229161, 0, 4.07696e-05, 0, 0, 0.000562906
0, 1.01341, 0, 0.239788, 0, 3.48091e-05, 0, 0, 0.000557184
0, 0.833275, 0, 0.419583, 0, 4.93526e-05, 0, 0, 0.000622988
0, 0.663478, 0, 0.589466, 0, 3.79086e-05, 0, 0, 0.000610352
0, 0.662094, 0, 0.59097, 0, 3.95775e-05, 0, 0, 0.000529766
0, 0.799399, 0, 0.453784, 0, 3.83854e-05, 0, 0, 0.000498772
0, 0.809983, 0, 0.44336, 0, 3.00407e-05, 0, 0, 0.000478268
0, 0.806167, 0, 0.446777, 0, 4.31538e-05, 0, 0, 0.000545263
0, 0.669948, 0, 0.583467, 0, 2.95639e-05, 0, 0, 0.000400305
0, 0.822335, 0, 0.43107, 0, 4.14848e-05, 0, 0, 0.000508308
0, 0.655205, 0, 0.597857, 0, 4.26769e-05, 0, 0, 0.000529528
0, 0.664868, 0, 0.588145, 0, 4.64916e-05, 0, 0, 0.000523567
0, 0.666762, 0, 0.586376, 0, 5.126e-05, 0, 0, 0.000528812
0, 0.813264, 0, 0.440035, 0, 4.26769e-05, 0, 0, 0.000457048
0, 0.671918, 0, 0.581187, 0, 4.02927e-05, 0, 0, 0.000439882
0, 0.816092, 0, 0.437094, 0, 4.64916e-05, 0, 0, 0.000474691
0, 0.816249, 0, 0.436817, 0, 4.41074e-05, 0, 0, 0.000466585
0, 0.819045, 0, 0.434361, 0, 3.91006e-05, 0, 0, 0.000437021
0, 0.823042, 0, 0.430277, 0, 5.79357e-05, 0, 0, 0.000519991
