connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 4.39771, 0, 0.630082, 0, 8.82149e-06, 0, 0, 0.000477552
0, 4.52622, 0, 0.502549, 0, 1.04904e-05, 0, 0, 0.000516891
0, 3.43996, 0, 1.5824, 0, 1.66893e-05, 0, 0, 0.00045085
0, 4.39845, 0, 0.62976, 0, 1.62125e-05, 0, 0, 0.000515223
0, 4.42311, 0, 0.605323, 0, 1.26362e-05, 0, 0, 0.000343084
0, 4.41483, 0, 0.614458, 0, 1.28746e-05, 0, 0, 0.000294685
0, 4.34909, 0, 0.678474, 0, 2.31266e-05, 0, 0, 0.000429392
0, 4.41337, 0, 0.614878, 0, 1.93119e-05, 0, 0, 0.000360012
0, 4.41938, 0, 0.60914, 0, 1.64509e-05, 0, 0, 0.000321388
0, 4.38262, 0, 0.64466, 0, 3.83854e-05, 0, 0, 0.000487328
0, 4.53331, 0, 0.49551, 0, 3.14713e-05, 0, 0, 0.000431061
0, 3.44491, 0, 1.57726, 0, 3.52859e-05, 0, 0, 0.000696898
0, 4.35804, 0, 0.669385, 0, 2.81334e-05, 0, 0, 0.000544071
0, 4.40995, 0, 0.618349, 0, 2.36034e-05, 0, 0, 0.000346899
0, 4.41845, 0, 0.610219, 0, 2.31266e-05, 0, 0, 0.000343323
0, 4.35676, 0, 0.670338, 0, 3.50475e-05, 0, 0, 0.000511885
0, 4.42825, 0, 0.599795, 0, 2.67029e-05, 0, 0, 0.000402212
0, 4.40583, 0, 0.622785, 0, 2.71797e-05, 0, 0, 0.00033927
0, 4.3813, 0, 0.646193, 0, 3.83854e-05, 0, 0, 0.000450134
0, 4.58518, 0, 0.444024, 0, 1.81198e-05, 0, 0, 0.000352621
0, 1.61596, 0, 3.41216, 0, 1.74046e-05, 0, 0, 0.000378132
0, 1.94384, 0, 3.08557, 0, 1.95503e-05, 0, 0, 0.0004251
0, 1.94391, 0, 3.08497, 0, 1.83582e-05, 0, 0, 0.000243664
0, 1.94535, 0, 3.084, 0, 1.74046e-05, 0, 0, 0.000335693
0, 1.96628, 0, 3.06317, 0, 2.16961e-05, 0, 0, 0.000231504
0, 1.97584, 0, 3.05276, 0, 1.33514e-05, 0, 0, 0.000221968
0, 1.95529, 0, 3.07355, 0, 1.69277e-05, 0, 0, 0.00023818
0, 0.000118971, 0, 5.0292, 0, 1.90735e-06, 0, 0, 0.000242472
