connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 1.64141, 0, 0.58549, 0, 1.64509e-05, 0, 0, 0.000417948
0, 1.49802, 0, 0.728523, 0, 2.59876e-05, 0, 0, 0.000490665
0, 1.67229, 0, 0.554004, 0, 2.14577e-05, 0, 0, 0.000428915
0, 1.69762, 0, 0.528903, 0, 2.76566e-05, 0, 0, 0.000430822
0, 1.46656, 0, 0.759838, 0, 3.0756e-05, 0, 0, 0.0006814
0, 1.38135, 0, 0.845145, 0, 2.47955e-05, 0, 0, 0.000410557
0, 1.84935, 0, 0.376379, 0, 4.02927e-05, 0, 0, 0.000511646
0, 1.836, 0, 0.389796, 0, 4.74453e-05, 0, 0, 0.000545979
0, 1.6542, 0, 0.572284, 0, 3.91006e-05, 0, 0, 0.000432491
0, 1.66365, 0, 0.562939, 0, 4.24385e-05, 0, 0, 0.000441313
0, 1.84787, 0, 0.377612, 0, 5.67436e-05, 0, 0, 0.000551939
0, 1.84157, 0, 0.384799, 0, 5.31673e-05, 0, 0, 0.000514507
0, 1.65027, 0, 0.575945, 0, 4.86374e-05, 0, 0, 0.000474453
0, 1.66043, 0, 0.565815, 0, 4.86374e-05, 0, 0, 0.000468254
0, 1.84665, 0, 0.378457, 0, 6.74725e-05, 0, 0, 0.000690222
0, 1.84575, 0, 0.38014, 0, 6.67572e-05, 0, 0, 0.000585079
0, 1.70412, 0, 0.522331, 0, 5.43594e-05, 0, 0, 0.00056386
0, 1.6814, 0, 0.545525, 0, 4.81606e-05, 0, 0, 0.000430107
0, 1.65836, 0, 0.568698, 0, 6.1512e-05, 0, 0, 0.000427723
0, 1.49729, 0, 0.729469, 0, 7.65324e-05, 0, 0, 0.000477552
0, 0.78309, 0, 1.44347, 0, 2.43187e-05, 0, 0, 0.000328064
0, 0.783382, 0, 1.44405, 0, 2.38419e-05, 0, 0, 0.000303984
0, 0.591625, 0, 1.63521, 0, 2.43187e-05, 0, 0, 0.000493765
0, 0.542475, 0, 1.68477, 0, 2.3365e-05, 0, 0, 0.000287533
