connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 2.09217, 0, 0.624824, 0, 1.16825e-05, 0, 0, 0.000338316
0, 1.75343, 0, 0.963214, 0, 1.69277e-05, 0, 0, 0.000371456
0, 1.98361, 0, 0.73332, 0, 2.3365e-05, 0, 0, 0.000332117
0, 2.02034, 0, 0.696136, 0, 2.24113e-05, 0, 0, 0.000356913
0, 1.66669, 0, 1.05038, 0, 2.28882e-05, 0, 0, 0.000497103
0, 2.16099, 0, 0.555647, 0, 2.81334e-05, 0, 0, 0.000346184
0, 2.28959, 0, 0.426843, 0, 3.3617e-05, 0, 0, 0.000382423
0, 2.27841, 0, 0.437165, 0, 3.71933e-05, 0, 0, 0.000376701
0, 2.17665, 0, 0.539155, 0, 3.52859e-05, 0, 0, 0.000423908
0, 2.17585, 0, 0.540007, 0, 3.52859e-05, 0, 0, 0.000394106
0, 2.17509, 0, 0.540434, 0, 3.79086e-05, 0, 0, 0.000344753
0, 2.17028, 0, 0.545308, 0, 3.71933e-05, 0, 0, 0.000333548
0, 2.10575, 0, 0.610699, 0, 5.55515e-05, 0, 0, 0.000323534
0, 1.74443, 0, 0.971889, 0, 4.76837e-05, 0, 0, 0.000389576
0, 2.1823, 0, 0.5337, 0, 6.69956e-05, 0, 0, 0.000392437
0, 1.69684, 0, 1.01997, 0, 4.45843e-05, 0, 0, 0.000329733
