connecting chunks, time stepping, copying borders, communicating, outputting fields, Fourier transforming, MPB, getting farfields, everything else
0, 5.1189, 0, 0.33739, 0, 1.50204e-05, 0, 0, 0.000600576
0, 5.12453, 0, 0.331749, 0, 9.53674e-06, 0, 0, 0.00032568
0, 5.10486, 0, 0.351907, 0, 1.14441e-05, 0, 0, 0.000359774
0, 5.1264, 0, 0.33025, 0, 1.38283e-05, 0, 0, 0.000369787
0, 5.11524, 0, 0.340436, 0, 1.74046e-05, 0, 0, 0.000456572
0, 5.10798, 0, 0.347319, 0, 2.31266e-05, 0, 0, 0.000484467
0, 5.08916, 0, 0.366326, 0, 3.0756e-05, 0, 0, 0.000505209
0, 5.10946, 0, 0.346692, 0, 2.19345e-05, 0, 0, 0.000354052
0, 5.11426, 0, 0.342051, 0, 1.85966e-05, 0, 0, 0.00033021
0, 5.10768, 0, 0.347701, 0, 2.16961e-05, 0, 0, 0.000478745
0, 5.09407, 0, 0.36135, 0, 2.57492e-05, 0, 0, 0.000491619
0, 5.11386, 0, 0.342185, 0, 2.47955e-05, 0, 0, 0.000436783
0, 5.11646, 0, 0.339224, 0, 2.43187e-05, 0, 0, 0.00038743
0, 5.10453, 0, 0.350992, 0, 2.81334e-05, 0, 0, 0.000426054
0, 5.09806, 0, 0.357391, 0, 2.86102e-05, 0, 0, 0.000466347
0, 5.15855, 0, 0.296707, 0, 3.98159e-05, 0, 0, 0.000424147
0, 5.12652, 0, 0.329292, 0, 3.29018e-05, 0, 0, 0.000370264
0, 5.09636, 0, 0.359129, 0, 3.76701e-05, 0, 0, 0.000437498
0, 5.10032, 0, 0.355113, 0, 3.40939e-05, 0, 0, 0.000463724
0, 5.11657, 0, 0.339535, 0, 3.60012e-05, 0, 0, 0.000353813
0, 1.96039, 0, 3.49555, 0, 1.97887e-05, 0, 0, 0.000569105
0, 1.95016, 0, 3.50615, 0, 1.4782e-05, 0, 0, 0.000344276
0, 1.92008, 0, 3.5361, 0, 1.4782e-05, 0, 0, 0.000212431
0, 1.93627, 0, 3.5202, 0, 1.40667e-05, 0, 0, 0.000244141
